Address,amount
0xDEC1BcdF22A6e77F10e3bF7df8a5F6A6a38E6376,15906215734973997571
0x310d2ad743ada3b60395997c4a03617d73b5a74e,15873650854949284820
0x461783A831E6dB52D68Ba2f3194F6fd1E0087E04,15736316737399037582
0x446a0136cD70C76E3efFd9877efCCC124E98641C,15616494309135406176
0x4BF43B0E4E827b83D57515d27eD6FD6b3F9cE6C8,15566856974847678811
0x8135908bbcb583d65978accfe3da6ca927185eb1,15360821643841441267
0x93aa8c9a50efa30bb28ce0ad12516686c963472a,15193196412935289283
0x5a274f2c685f6c455ed2b796302eb0d5ab23ae44,15000000000000000000
0xf305F90B19CF66fC2D038f92a26440B66cF858F6,14880163102518964816
0x1d12d09793daf5eb834c8d29eb6a039c32b73813,14852432087568755336
0x661F3573806009037796537E7e0825E242c5C8ED,14739862717856225878
0x45c2700a0b0e84fffffc74dbe4ca415bc940f93d,14618109448052334827
0x1d216b8706be76f7906eb5872835ce5567fd2ef5,14290109750696275981
0x9a560c3cebb3a8c0f28efcc43f4d12e942f4eed7,14139727786452259683
0x4F58BC39476aA9E5be7127C9Ea80a7DA917578d9,14056809112419016294
0x18e6ec459a5ae7343C0943743E4f4a8452DC4502,14003701262856962476
0x2898e036DcAa7a94eA96761193Cbe6C54d587bC5,14000213433948348059
0xda46d014ee69d0faf02a3811b06877d47556aa8a,14000000000000000000
0x17ec067FC8680427fda280805fd01CEa46F2F9f8,13797904171911336816
0x0d83702b523adef3f7ce0406677029a136421e1a,13682418928335893267
0xcf7B50faf216415543eac5e4b646Cae7503ee845,13646176347572508982
0x4b09fae65705466ef0f646e158ff156c6229c197,13324553042485804618
0x43654b09935082b20693c041afb413042eb92202,13194886259495569397
0xA920052361E95c1B78654698a3f74932FC7CDa64,13085689571144918628
0xda6041e696862816ea8ca76ce8322089829a6993,13000000006076452200
0x69cE8721790Edbdcd2b4155D853d99d2680477B0,12947314697639325613
0x31a47094c6325d357c7331c621d6768ba041916e,12931698827729778371
0x059107bbd521ce3d48d7928b828db0f9adef78d0,12914015104172189495
0xc2b58887d2ea6e7e268534de4cff92f0c091b2f4,12789001799895118742
0x0300f68F3c30E4655650D99C845a95E39875B75F,12711818043892681559
0x4d1dcf15acbc0b69aed7b0d87bda5cbc66c48184,12681882451626746981
0x8697316e0c0437A39B106a958C6603483541A4FE,12607784811432851694
0xaec854ab2648d959b11ddc7ec8abfbbd70256255,12500000000000000000
0xcf7b50faf216415543eac5e4b646cae7503ee845,12464417589190544739
0x8e2ac34c0c1685887ec7351aacf521d8971109cb,12394927931189452717
0x736dde3e0f5c588ddc53ad7f0f65667c0cca2801,12296675951773370306
0x7179a13430cd4bd9dd95d29a13a527ce60805bb0,12132543694453573921
0xb92072b3bebc252ffd6c16ee78ab61dd39c86a9b,12108306729333552656
0xBD444740F2Ba1Ebe91622018D292cEac4a0F66CD,11957186485667654331
0x3e17fac953DE2Cd729B0aCe7f6d4353387717e9e,11928609090341233489
0x88b74128df7CB82eB7C2167e89946f83FFC907E9,11893287980738570552
0x327f4ca5f492a48fb1d1d518ec880574d1705f85,11891328944406356462
0xfB62666783D6d3925A7c888a85ab90E91b59D115,11889102238812552643
0x3BB6d5C792De81518DE91a3B4d8Da9D2363216fa,11777894170862810891
0x220d4319a2d0f3ff97045d72d529677e5f0d8cad,11680000000000000000
0x9acbb54d3d5ae1d8c9e490f94403eb8e9f3f0396,11490795522583318295
0x4Aab9e6eB125cDd378671188255f19325E3A804F,11289812979020114562
0x7a0F0E2940D9000b7Da8b14b1a161304acF13D82,11214107699093124045
0xb26fd4b2385f2b665c1d0c029b8524722cdd2c76,11147556442684620509
0xf748879EdBe8CcA140940788163d7bE4d2A2E46A,11132846272521703318
0x3114E20e461AFEAc44df9fd26ae61b5aF35aEe9a,11106693458363496152
0x6e94cEa00B9b094Ddef598eBC6C3573C0CB14122,10937875177239172064
0x32ccf7b92ed79bcf506b090f5f1b93c822fac612,10922725665477352985
0x5668EAd1eDB8E2a4d724C8fb9cB5fFEabEB422dc,10911199269433110312
0x0C403e0D57Eeb8f091bCfA8EFdF01c00509f04f2,10715050299329422454
0xe2a7fd6144c975da415d920722d212cb02dc02e5,10542988246115430387
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,10503148366777550802
0xbb455e9f2ac7217b57c6dddc078af86ba00888e1,10488098291167804734
0x76927E2CCAb0084BD19cEe74F78B63134b9d181E,10488098291167804734
0x5924544A57e26b52231597aaa5E0374748C0a127,10482736090985013667
0xb19f6698d63d51cfa0d6eb4490ca83fcd640f462,10398744478861221168
0x84dca85b8024F776b10cEC811A04C56D6CB6997C,10374227428711353218
0x05e09d942505764bca4475ABf8efdBc21D1c535B,10197129170891036721
0x27e71CEe27edF80d00F84b9700E559A59124bb8e,10114161870774057234
0xc47fae56f3702737b69ed615950c01217ec5c7c8,10100000000000000000
0x03b8E0Ab5505fad9C62C70806e8277B56D006937,10094729439549806384
0x5640239fDaE101Ad42f03973E6ef545104FdbE6D,10090259333057092530
0x485bE95E7c86550E76be32137148479E89D713d6,10081902813055327095
0xB0880df8420974ef1b040111e5e0e95f05F8fee1,10037513626825376462
0x65e2790674A2EbBaD8947c4142c5AD941B6C145c,10035778197017509054
0xF7Eb6BF5F7d356a27e3065a249B5c5C8a1117e4A,10026566303935615111
0x9f9346ab081272798fb5a2d2abbf1d65935d8041,10000000000000000000
0x691c5d7e23faf55f0ca98ee14647691698943df6,10000000000000000000
0x2bdfd0c77ecac63fabacb225fde5e3e078a4eae3,10000000000000000000
0x8d21e3C8993633546E89cb4A24e5c0A5BC4D97E5,9997664008086988057
0xF06D597358fb28f86dD7eCa8CAd9a880cfF60D2C,9995863929376989796
0x544a40955bA1C7e56E161a59E1319e3313C25251,9976164960956556968
0x670647441D9C24d981923C9293A2e4EAE6d0C8B3,9953722756041168740
0x056b06265ec44cc3f405472d7f1345177ea5532e,9923582779109390117
0x26a56c7f129e5f351d0d438ba7cfd9749b5f010f,9917018052514079833
0x8e3fabf5a1e4b773c227d2646eb2470263d3a1bf,9911158898174649760
0xbcdefa62a6baedb1c40f0a7679533caff32b0a56,9908552901122000443
0xbcdefA62a6bAeDb1C40f0A7679533Caff32b0a56,9908552901122000443
0x2ac43de73fe54f6ff43ce0774c29532ee45a251e,9908207452515610976
0x2ac43DE73FE54f6fF43ce0774C29532ee45a251E,9908207452515610976
0x8E949B62a177452f5B327B539eAA63802a3ab6A4,9902192276443019852
0x8b1663a752412b91a6d9b294ab998d6f30fcb3f3,9899930629613519804
0xd0cad400ad754fdc99a225df8506e33075edb655,9899151354557803822
0x66EA1467282FFf8df570a1f732F0C6Ab8749154E,9882178762141480343
0x4f58985b75eec8f14c536878a19eadf4a1960d6c,9875507018122197760
0xF6858Cb1AA854D7856afC5e7B2d160CE3ea63F5f,9871322421665236470
0xbA3C494F3b3937d1C8101ffBe1588023ad5Ea0A2,9738564264403933571
0x25b28ee7f335f0396f41f129039f1583345b21b8,9400000000000000000
0xa4ac0850d65cd9d859462e71c6411570438631c9,9400000000000000000
0x9edb1e180755b6bde4b0aa69cb369d2f4aa763b0,9230000000000000000
0xeB3056aA1c395e78CaCF19b9747583949c14B574,9068798834297284550
0x5F88129df411429e5DC15B8Fa5cE5cAC87eEaecB,8979803858023521253
0xb16770ae50CbECb5f66a1886C4Ec97792925c387,8969926926129983829
0x4ac1f68F13A9476856FA939626a871cf5668cb67,8881603572119628977
0xe0ea552A13303bBFc1f6A9F1AC8985A6d834fc61,8756031736235465686
0xb385Bf528B5257d5e402DfB0Fd87d0F0BfF3782e,8728393068747929741
0x4a22ab5d4165632c546b10f57430d5109cf89648,8600000001502410000
0x411dd526864050E6DDF285dF4D385F2de69725CD,8562736570048368800
0x7de27209440cac3707ac0114337ffb2e0b87b4ee,8504867204560997996
0x1662c3676e8d40b73bded3a0d5cdb529d69110e3,8500000000000000000
0x7EB9d67f9DaeA510399A1eE978b36E66626058d3,8471976378378719664
0x7b19475949413b56bb0a65e5fb160f102aaf1c1a,8400000000000000000
0x9eBAFf2192d2746FeC76561bdF72fd249d7a73ab,8334757535500561017
0xa57c927df5b836d203560a5b568af75831939eed,8306033484241295685
0x024336Ae03AB34351DE0D0e52B04648a3A00FDFC,8150384383276473150
0x65e2790674a2ebbad8947c4142c5ad941b6c145c,8142441872065466435
0x45e49ce059706fb814895e8337f8BB3D94FDf1c7,8021413333059684908
0x5e1ddd11ccfa137a7b91c103f36c88a3e43f4ab1,8000000000000000000
0x53fE88CEB39F23db1Fcd4d6bEb55965F6ac1764f,7935254436339116025
0x33Ed792326EDc9e826B4E0ef64594AB3d8D00Acc,7894684958399632734
0x3e868c4c49edc6a14f8f581e20aad5c4ed6bfe62,7799909537999300670
0x8831676432669e84a1f9a98d366cff247170111e,7717461553493940391
0x9450f66bD634aAE98Ad11aa707788ae50390F6f0,7422697001014007773
0x6cFe9755269786F6681518c00BD22801f98f9e57,7408638960283466004
0x661f3573806009037796537e7e0825e242c5c8ed,7369931358928112939
0xb9fc7a5e4147e013e20348d94ad2badadf4d2045,7229256749581637295
0x69c65f6fe70ea9e6be3ed8aa4a6308dbc1232591,7115104418307157919
0x7ca2b8b8a6c81cbd6d69267bc7854273d048294d,7060480477128319831
0x628324EE3a9447B8aDBc968B6B6E9C5367f65FC6,7031610974726976444
0x18e6ec459a5ae7343c0943743e4f4a8452dc4502,7001850632856962476
0x2898e036dcaa7a94ea96761193cbe6c54d587bc5,7000106718402251160
0x86282134ce9fc4ac724b84b93d6d5b41ce59a40d,7000000000000000000
0x8924b67270af26f1157efdd8b1229f468f9b7623,6955743861438042013
0x478c1a5c1a1ee1be30e6a7099ef145a759722dc8,6945243938087707692
0xbEc6E4AC010114e515483060FDA81Cf9088040fF,6924720502581422072
0xf5AC187Da273c2c645a2e8327c9c3D2bb51f7a88,6887872754592926616
0xd2b9f9d1e6734f241b2a6eb64ef7f6e63af0a97d,6870085931835954441
0xd2b9F9d1E6734F241b2a6eb64EF7F6e63AF0A97d,6870085931835954441
0x978B80D204593F685733b4b695F64ad2fE4EfDc1,6820026090172598078
0xfd212b29b6e1d34591b22ce84a33fa2772877c86,6760200000000000000
0xdfcd2e2ff60035523eaacce8e1931d7c56d4c326,6570000000000000000
0xda4345eeeced846609a7a2a66310f0fd4222ab80,6560000000000000000
0xcaf6acb7b4825adbf1f0ca20095d451ec65a7c51,6486612524195212078
0x5d2f29AA18aEf827317c48bd2b4f05fA24880038,6454096027882329996
0x93b220bc7c36ea8e4c64192301b680273a184ec3,6407825010586129189
0x2b11b02F5B32056af20cDf8a45D4F680B303B3a3,6380198649939817090
0xa5595a9f43363a737876f6680a39131ef6a2daaf,6350000000000000000
0x349Fa05334c0A0eDc9D34aCf088F8b85C87ED9b7,6178843524822018395
0x396b325364b5A0c60075dFbA5b7658e1ffCc6567,6122944040816284546
0x15b61de4C159d52aa6B14a3D278414471A868643,6026099713337657524
0x916e06c6eab2ee40d443cb2e9ac2e7019b59c239,6000000000000000000
0xfe322df055d1980f1c9bb64171580b65fa59fd72,6000000000000000000
0x898B92E2266512E6457748c9067218aC31E159d0,5987945751363664403
0xdec1bcdf22a6e77f10e3bf7df8a5f6a6a38e6376,5969143640082478055
0x3b485db96b4d995862ba0173e7d90e21cea1f687,5969026482564090266
0xe297DD41DE91A5c61338E1688eC4865B48Dd3f8C,5954648716698008496
0xc54db577897b82933634ed1cee5d61d9d5a701d5,5953318318565950408
0xC021849AfaeA04d019E2f8a422425F222cF11482,5941854256026631334
0x9eacc45df2869ee4a138191c4221922fdf760d27,5936145761046926432
0x835e7e74ddc84befa0a4663d3d6ab1493a2c71b8,5911599699264661697
0x835e7e74dDc84befa0A4663d3D6AB1493A2C71b8,5911599699264661697
0x8b6d1e5b4db5b6f9accc659e2b9619b0cd90d617,5800000000000000000
0x215d67998dacd9da4118e4a4899bec60b79987a0,5723046785197182658
0x1E6C1F919C1b80AD8371a719df0D4b34C30EB50d,5594122463347021705
0x15e15735d7255a0e798677e4ed9d2b9cf489e4be,5536877579876692934
0x4e29b63a980c6e76f9f56ef123da896f9f16ace8,5535793978773553660
0x72eb41AE7f943445Da9932662d31A06D56A3cfAa,5530799579847093962
0x3114e20e461afeac44df9fd26ae61b5af35aee9a,5521150801493024396
0x844B2560F441dAE4603307Faf05FcCb3ad824475,5505329517786697991
0x8aBf9BDEBa66ce480387710a8aEDcC372625Ae0b,5497860498663599722
0x777412fAbeEC4694B3D149e9ec52cA0bC7C654E5,5481341939379104219
0x14559df3FBe66Cab6F893D8dD53F7BFE68DE9C65,5439168401847592021
0x4c2083dca8012ffc985005bdeb24e6407cffea4c,5378868614028026795
0x1BcC3204865146EfEd1e92c5276137dD1f53E9cf,5348372925551261698
0x8E76CbC8B63C6e94313e213791F1176Fc31dF024,5335849219880050563
0x537037C5ae805b9D4CeCAB5Ee07F12a8e59A15B2,5063754383438309267
0x27e71cee27edf80d00f84b9700e559a59124bb8e,5057080940774057234
0x1ef0afebb4c89e33fd96010f32e44161277ae4c7,5033011969755947519
0xa53a6fe2d8ad977ad926c485343ba39f32d3a3f6,5025659076641145367
